,lang_code,lang_name,project,url,dbname,site_name,closed
983,special,special,,https://hi.wikimedia.org,hiwikimedia,Hindi Wikimedians User Group,False
984,special,special,,https://id.wikimedia.org,idwikimedia,Wikimedia Indonesia,False
985,special,special,,https://id-internal.wikimedia.org,id_internalwikimedia,Wikimedia Indonesia (internal),False
986,special,special,,https://iegcom.wikimedia.org,iegcomwiki,Individual Engagement Grants Committee Wiki,False
987,special,special,,https://il.wikimedia.org,ilwikimedia,ויקימדיה,False
988,special,special,,https://incubator.wikimedia.org,incubatorwiki,Wikimedia Incubator,False
989,special,special,,https://internal.wikimedia.org,internalwiki,Internal,False
990,special,special,,https://wikitech.wikimedia.org,labswiki,Wikipedia,False
991,special,special,,https://legalteam.wikimedia.org,legalteamwiki,Legal Team Wiki,False
992,special,special,,https://login.wikimedia.org,loginwiki,Wikimedia Login Wiki,False
993,special,special,,https://mai.wikimedia.org,maiwikimedia,मैथिली विकिमिडियन्स,False
994,special,special,,https://www.mediawiki.org,mediawikiwiki,MediaWiki,False
995,special,special,,https://meta.wikimedia.org,metawiki,Meta-Wiki,False
996,special,special,,https://mk.wikimedia.org,mkwikimedia,Викимедија Македонија,False
997,special,special,,https://movementroles.wikimedia.org,movementroleswiki,Movement Roles,False
998,special,special,,https://mx.wikimedia.org,mxwikimedia,Wikimedia México,False
999,special,special,,https://ng.wikimedia.org,ngwikimedia,Wikimedia Nigeria,False
1000,special,special,,https://nl.wikimedia.org,nlwikimedia,Wikimedia,False
1001,special,special,,https://no.wikimedia.org,nowikimedia,Wikimedia Norge,False
1002,special,special,,https://noboard-chapters.wikimedia.org,noboard_chapterswikimedia,Wikimedia Norway Internal Board,False
1003,special,special,,https://nostalgia.wikipedia.org,nostalgiawiki,Wikipedia,False
1004,special,special,,https://nyc.wikimedia.org,nycwikimedia,Wikimedia New York City,False
1005,special,special,,https://nz.wikimedia.org,nzwikimedia,Wikimedia,False
1006,special,special,,https://office.wikimedia.org,officewiki,Wikimedia Office,False
1007,special,special,,https://ombuds.wikimedia.org,ombudsmenwiki,Ombuds Wiki,False
1008,special,special,,https://vrt-wiki.wikimedia.org,otrs_wikiwiki,VRT Wiki,False
1009,special,special,,https://outreach.wikimedia.org,outreachwiki,Outreach Wiki,False
1010,special,special,,https://pa-us.wikimedia.org,pa_uswikimedia,Wikimedia Pennsylvania,False
1011,special,special,,https://pl.wikimedia.org,plwikimedia,Wikimedia,False
1012,special,special,,https://projectcom.wikimedia.org,projectcomwiki,Project Grants Committee,False
1013,special,special,,https://pt.wikimedia.org,ptwikimedia,Wikimedia Portugal,False
1014,special,special,,https://punjabi.wikimedia.org,punjabiwikimedia,Punjabi Wikimedians,False
1015,special,special,,https://quality.wikimedia.org,qualitywiki,Wikimedia Quality,False
1016,special,special,,https://romd.wikimedia.org,romdwikimedia,Wikimedia,False
1017,special,special,,https://rs.wikimedia.org,rswikimedia,Викимедија,False
1018,special,special,,https://ru.wikimedia.org,ruwikimedia,Викимедиа,False
1019,special,special,,https://se.wikimedia.org,sewikimedia,Wikimedia,False
1020,special,special,,https://searchcom.wikimedia.org,searchcomwiki,Search Committee,False
1021,special,special,,https://wikisource.org,sourceswiki,Wikisource,False
1022,special,special,,https://spcom.wikimedia.org,spcomwiki,Spcom,False
1023,special,special,,https://species.wikimedia.org,specieswiki,Wikispecies,False
1024,special,special,,https://steward.wikimedia.org,stewardwiki,Steward Wiki,False
1025,special,special,,https://strategy.wikimedia.org,strategywiki,Strategic Planning,False
1026,special,special,,https://sysop-it.wikipedia.org,sysop_itwiki,Italian Wikipedia sysops wiki,False
1027,special,special,,https://wikipedia-pl-sysop.wikimedia.org,sysop_plwiki,Wiki administratorów polskojęzycznej Wikipedii,False
1028,special,special,,https://techconduct.wikimedia.org,techconductwiki,CoC committee,False
1029,special,special,,https://ten.wikipedia.org,tenwiki,Wikipedia 10,False
1030,special,special,,https://test.wikipedia.org,testwiki,Wikipedia,False
1031,special,special,,https://test2.wikipedia.org,test2wiki,Wikipedia,False
1032,special,special,,https://test-commons.wikimedia.org,testcommonswiki,Test Wikimedia Commons,False
1033,special,special,,https://test.wikidata.org,testwikidatawiki,Wikipedia,False
1034,special,special,,https://th.wikimedia.org,thwikimedia,Wikimedia,False
1035,special,special,,https://thankyou.wikipedia.org,thankyouwiki,Thank You,False
1036,special,special,,https://tr.wikimedia.org,trwikimedia,Wikimedia Türkiye,False
1037,special,special,,https://transitionteam.wikimedia.org,transitionteamwiki,Transition Team Wiki,False
1038,special,special,,https://u4c.wikimedia.org,u4cwiki,U4C Wiki,False
1039,special,special,,https://ua.wikimedia.org,uawikimedia,Вікімедіа Україна,False
1040,special,special,,https://usability.wikimedia.org,usabilitywiki,Wikimedia Usability Initiative,False
1041,special,special,,https://ve.wikimedia.org,vewikimedia,Wikimedia,False
1042,special,special,,https://vote.wikimedia.org,votewiki,Wikimedia Vote Wiki,False
1043,special,special,,https://wb.wikimedia.org,wbwikimedia,West Bengal Wikimedians,False
1044,special,special,,https://wg-en.wikipedia.org,wg_enwiki,Wikipedia Working Group,False
1045,special,special,,https://www.wikidata.org,wikidatawiki,Wikipedia,False
1046,special,special,,https://www.wikifunctions.org,wikifunctionswiki,Wikifunctions,False
1047,special,special,,https://wikimania.wikimedia.org,wikimaniawiki,Wikipedia,False
1048,special,special,,https://wikimania2005.wikimedia.org,wikimania2005wiki,Wikipedia,False
1049,special,special,,https://wikimania2006.wikimedia.org,wikimania2006wiki,Wikipedia,False
1050,special,special,,https://wikimania2007.wikimedia.org,wikimania2007wiki,Wikipedia,False
1051,special,special,,https://wikimania2008.wikimedia.org,wikimania2008wiki,Wikipedia,False
1052,special,special,,https://wikimania2009.wikimedia.org,wikimania2009wiki,Wikipedia,False
1053,special,special,,https://wikimania2010.wikimedia.org,wikimania2010wiki,Wikipedia,False
1054,special,special,,https://wikimania2011.wikimedia.org,wikimania2011wiki,Wikipedia,False
1055,special,special,,https://wikimania2012.wikimedia.org,wikimania2012wiki,Wikipedia,False
1056,special,special,,https://wikimania2013.wikimedia.org,wikimania2013wiki,Wikipedia,False
1057,special,special,,https://wikimania2014.wikimedia.org,wikimania2014wiki,Wikipedia,False
1058,special,special,,https://wikimania2015.wikimedia.org,wikimania2015wiki,Wikipedia,False
1059,special,special,,https://wikimania2016.wikimedia.org,wikimania2016wiki,Wikipedia,False
1060,special,special,,https://wikimania2017.wikimedia.org,wikimania2017wiki,Wikipedia,False
1061,special,special,,https://wikimania2018.wikimedia.org,wikimania2018wiki,Wikipedia,False
1062,special,special,,https://wikimaniateam.wikimedia.org,wikimaniateamwiki,WikimaniaTeam,False
